state,GEOID,votes_dem,votes_rep,votes_total,pct_dem_lead,official_boundary
AL,01081-SMITH STATION SR_ CTR,632,2198,2858,-0.5479,true
AL,01081-SMITHS JR_ HIGH,2282,5166,7521,-0.3835,true
AL,01081-WAVERLY LOCAL RESTURANT,159,257,418,-0.2344,true
AL,01083-ARDMORE SENIOR CTR_,200,1552,1767,-0.7651,true
AL,01083-ATHENS ACTIVITY CTR_,431,940,1389,-0.3665,true
AL,01083-ATHENS REC_ CTR_,817,2155,3012,-0.4442,true
AL,01083-BELMOR BAPTIST CH,560,413,991,0.1483,true
AL,01083-BETHEL CH OF CHRIST,1265,2905,4225,-0.3882,true
AL,01083-CAPSHAW BAPTIST CH,2060,2431,4594,-0.0808,true
AL,01083-CLEMENTS BAPTIST CH,256,1199,1471,-0.6411,true
AL,01083-COPELAND PRESBYTERIAN CH,404,1402,1848,-0.54,true
AL,01083-ELKMONT FIRE DEPT_,201,1361,1582,-0.7332,true
AL,01083-ELKTON ROAD BAPTIST CH,291,1514,1820,-0.672,true
AL,01083-FIRST BAPTIST CH TANNER,290,371,667,-0.1214,true
AL,01083-FRIENDSHIP CHURCH,567,1716,2318,-0.4957,true
AL,01083-GOODSPRINGS SR_ CTR_,30,370,405,-0.8395,true
AL,01083-ISOM'S CHAPEL UMC,684,2013,2753,-0.4827,true
AL,01083-JAMES CLEMENS HIGH SCHOOL,2548,3683,6429,-0.1765,true
AL,01083-LESTER TOWN HALL,14,135,155,-0.7806,true
AL,01083-LINDSAY LANE BAPTIST CH,1045,3090,4206,-0.4862,true
AL,01083-PINCHAM-LINCOLN CTR_,1130,1182,2338,-0.0222,true
AL,01083-PLEASANT GROVE FIRE DEPT_,84,746,840,-0.7881,true
AL,01083-RIDDLES HALL,123,486,613,-0.5922,true
AL,01083-ROUND ISLAND BAPTIST CH,592,1716,2327,-0.483,true
AL,01083-SARDIS SPRINGS BAPTIST,209,1375,1600,-0.7288,true
AL,01083-WEST LIMESTONE FIRE DEPT_,68,645,727,-0.7937,true
AL,01083-WESTSIDE COMM_ CTR_,407,2620,3059,-0.7234,true
AL,01083-WOOLEY SPRINGS BAPTIST,305,1867,2196,-0.7113,true
AL,01085-BETHEL CHURCH,356,79,436,0.6353,true
AL,01085-BURKEVILLE VFD,286,138,433,0.3418,true
AL,01085-BURKVILLE FIRE STATION #2,164,288,456,-0.2719,true
AL,01085-CALHOUN VOL FIRE,301,13,316,0.9114,true
AL,01085-FT_ DEPOSIT ARMORY,422,165,589,0.4363,true
AL,01085-HAYNEVILLE C_H_ ANNEX,497,156,654,0.5214,true
AL,01085-LILY BAPTIST CHURCH,76,97,174,-0.1207,true
AL,01085-LOWNDESBORO CME CHURCH,88,365,456,-0.6075,true
AL,01085-MOSSES TOWN HALL,675,26,701,0.9258,true
AL,01085-NEW SALEM CHURCH,289,145,441,0.3265,true
AL,01085-SANDY RIDGE COMMUNITY,137,179,316,-0.1329,true
AL,01085-WHITE HALL TOWN HALL,576,107,683,0.6867,true
AL,01087-BROWNVILLE VFD,173,58,232,0.4957,true
AL,01087-CHISHOLM COMM CTR,211,192,407,0.0467,true
AL,01087-COTTON VALLEY REC CTR,201,28,232,0.7457,true
AL,01087-DIST 4 COMM CTR,161,272,438,-0.2534,true
AL,01087-DIST 4 REC CTR,253,12,270,0.8926,true
AL,01087-FRANKLIN TOWN HALL,479,184,668,0.4416,true
AL,01087-NATIONAL GUARD ARMORY,812,61,882,0.8515,true
AL,01087-NOTASULGA TOWN HALL,407,460,873,-0.0607,true
AL,01087-PRAIRIE FARM REC CTR,551,209,765,0.4471,true
AL,01087-SOJOURNER COMM CTR,1052,40,1102,0.9183,true
AL,01087-TOMPKINS HALL,157,4,162,0.9444,true
AL,01087-TUSKEGEE MUNICIPAL CMPLX,1134,56,1200,0.8983,true
AL,01087-VOLUNTEER FIRE STATION,199,69,270,0.4815,true
AL,01087-WARRIOR DIST 2 REC CTR,294,37,333,0.7718,true
AL,01089-A & M UNIVERSITY NEW GYM,1881,108,2014,0.8803,true
AL,01089-ALDERSGATE UMC,1360,2054,3507,-0.1979,true
AL,01089-BOB HARRISON SR_ CTR_,1804,343,2173,0.6723,true
AL,01089-BOBO VFD,458,1266,1755,-0.4604,true
AL,01089-BROWNSBORO BAPT CH,535,1556,2119,-0.4818,true
AL,01089-CAVALRY HILL COMMUNITY CTR,976,303,1310,0.5137,true
AL,01089-CH OF JESUS CHRIST LDS,1407,1097,2562,0.121,true
AL,01089-CHASE PARK CH OF CHRIST,2258,3499,5867,-0.2115,true
AL,01089-CLUBHOUSE ON GREEN MTN,292,677,986,-0.3905,true
AL,01089-COMM_ FELLOWSHIP,1184,1875,3142,-0.2199,true
AL,01089-CORNERSTONE PRESBYTERIAN,715,1004,1783,-0.1621,true
AL,01089-COVE UMC,1392,3110,4625,-0.3715,true
AL,01089-COVENANT PRESBYTERIAN CH,1382,1925,3386,-0.1604,true
AL,01089-CO_ COMMISSION DIST_ 1,666,1896,2590,-0.4749,true
AL,01089-CROSS ROADS COMM CTR,561,1876,2479,-0.5305,true
AL,01089-DAYSTAR CH-MADISON,1971,1580,3619,0.108,true
AL,01089-DR_ RICHARD SHOWERS CTR_,1097,123,1228,0.7932,true
AL,01089-FAITH LUTHERAN CH,1417,1443,2941,-0.0088,true
AL,01089-FARLEY COMMUNITY CH,1499,2525,4110,-0.2496,true
AL,01089-FIRST BAPT CH,1622,1661,3360,-0.0116,true
AL,01089-FIRST BAPT MERDIANVILLE,953,1005,1996,-0.0261,true
AL,01089-FIRST MISSIONARY BAPT,1462,212,1704,0.7336,true
AL,01089-GURLEY REC_ CTR_,260,1016,1291,-0.5856,true
AL,01089-HAMPTON COVE CH CHRIST,815,2030,2911,-0.4174,true
AL,01089-HAROLD HARBIN GYM,412,1778,2227,-0.6134,true
AL,01089-HILLWOOD BAPT CH,1354,1727,3167,-0.1178,true
AL,01089-HOPE CHURCH,1292,1093,2444,0.0814,true
AL,01089-HOPE VALLEY BIBLE CH,772,887,1706,-0.0674,true
AL,01089-HOUSE OF HOPE & RESTORATION,1632,182,1833,0.7911,true
AL,01089-INDIAN CREEK BAPT CH,1661,1750,3472,-0.0256,true
AL,01089-INTERGRAPH CORP_,1455,1317,2840,0.0486,true
AL,01089-JACKSON WAY BAPT CH,983,789,1825,0.1063,true
AL,01089-LAKEWOOD COMM_ CTR_,826,189,1027,0.6203,true
AL,01089-LEWIS CHAPEL C_ P_ CH,278,40,321,0.7414,true
AL,01089-LINCOLN CH OF CHRIST,393,131,532,0.4925,true
AL,01089-LITTLE INDIAN CREEK,1512,1760,3357,-0.0739,true
AL,01089-LOCUST GROVE BAPT CH,1183,2193,3431,-0.2944,true
AL,01089-MADISON BAPT CH,1586,1792,3474,-0.0593,true
AL,01089-MADISON CITY HALL,1410,1600,3131,-0.0607,true
AL,01089-MADISON MISSION 7TH DAY,1624,1466,3177,0.0497,true
AL,01089-MADISON PUBLIC LIBRARY,832,1001,1899,-0.089,true
AL,01089-MARK RUSSELL REC CTR,1485,3567,5189,-0.4012,true
AL,01089-MARY KELLY JOHNSTON GYM,527,803,1356,-0.2035,true
AL,01089-MAYSVILLE CH CHRIST,916,2748,3712,-0.4935,true
AL,01089-MERDIANVILLE CH CHRIST,2093,3043,5211,-0.1823,true
AL,01089-MONROVIA CH CHRIST,1181,1598,2854,-0.1461,true
AL,01089-MONROVIA COMM_ CTR_,1476,1858,3409,-0.1121,true
AL,01089-MONTE SANO UMC,524,362,906,0.1788,true
AL,01089-MOVEMENT CH,702,782,1527,-0.0524,true
AL,01089-MT_ ZION BAPT CH,2079,2490,4657,-0.0883,true
AL,01089-NEW HOPE CITY HALL,412,2307,2749,-0.6893,true
AL,01089-NEW MARKET REC CTR,330,1236,1584,-0.572,true
AL,01089-OAKWOOD UNIVERSITY CH,2315,489,2850,0.6407,true
AL,01089-OPTIMIST PARK REC CTR_,1025,1069,2144,-0.0205,true
AL,01089-OWENS CROSS ROADS,468,1366,1864,-0.4818,true
AL,01089-OWENS CROSS ROADS CH,476,1316,1822,-0.461,true
AL,01089-PINE GROVE BAPT CH,933,1312,2312,-0.1639,true
AL,01089-PINEVIEW BAPT CH,1277,1104,2432,0.0711,true
AL,01089-PLAINVIEW CH CHRIST,761,2156,2968,-0.47,true
AL,01089-PLEVNA/NEW MARKET FIRE DEPT,86,609,696,-0.7514,true
AL,01089-PROVIDENCE BAPT CH,1281,1343,2660,-0.0233,true
AL,01089-RESTORATION CH,1341,1749,3208,-0.1272,true
AL,01089-SHERWOOD BAPT CH,728,519,1292,0.1618,true
AL,01089-SOUTHWOOD PRESBYTERIAN,778,1490,2339,-0.3044,true
AL,01089-ST_ JOHNS CATHOLIC CH,1564,2530,4218,-0.229,true
AL,01089-ST_ LUKE CHRISTIAN CH,1630,393,2062,0.5999,true
AL,01089-ST_ MATTHEW PB CHURCH,882,255,1155,0.5429,true
AL,01089-ST_ PAUL'S UMC,1312,928,2284,0.1681,true
AL,01089-THE WHITESBURG CTR_,1206,1790,3076,-0.1899,true
AL,01089-TONEY UMC,1561,1696,3318,-0.0407,true
AL,01089-TRIANA CITY HALL,1702,966,2739,0.2687,true
AL,01089-TRINITY UMC,1153,984,2197,0.0769,true
AL,01089-UNIVERSITY BAPT CH,485,376,880,0.1239,true
AL,01089-W HUNTSVILLE CH CHRIST,1467,967,2509,0.1993,true
AL,01089-WALL HWY BAPT CH,891,790,1725,0.0586,true
AL,01089-WEATHERLY HGTS BAPT,1264,1709,3058,-0.1455,true
AL,01089-WEST HUNTSVILLE BAPT,633,331,979,0.3085,true
AL,01089-WESTSIDE COMM_ CTR_,122,23,149,0.6644,true
AL,01089-WILLOWBROOK BAPT CH,1586,2497,4206,-0.2166,true
AL,01091-AFLAME CH,580,1489,2087,-0.4356,true
AL,01091-DEMOPOLIS CIVIC CTR_,1110,387,1507,0.4798,true
AL,01091-DIXONS MILLS VFD,482,157,644,0.5047,true
AL,01091-FAUNSDALE TOWN OFFICE,172,147,320,0.0781,true
AL,01091-FLATWOODS COMM_ CTR_,80,1,82,0.9634,true
AL,01091-JEFFERSON VFD,153,75,228,0.3421,true
AL,01091-LINDEN ARMORY,391,292,683,0.1449,true
AL,01091-LINDEN HWY 43,120,362,484,-0.5,true
AL,01091-MAGNOLIA COMM_ CTR_,170,78,249,0.3695,true
AL,01091-MYRTLEWOOD COMM_,74,153,228,-0.3465,true
AL,01091-NANAFALIA,120,82,202,0.1881,true
AL,01091-NICHOLSVILLE BAPTIST,50,109,159,-0.3711,true
AL,01091-PROVIDENCE TOWN HALL,291,468,761,-0.2326,true
AL,01091-PUTNAM VTG BOOTH,94,34,129,0.4651,true
AL,01091-RANGELINE BAPTIST CH,35,248,283,-0.7527,true
AL,01091-SURGINER COMM_ CTR_,154,247,406,-0.2291,true
AL,01091-SWEET WATER TOWN OFFICE,220,369,596,-0.25,true
AL,01091-THOMASTON,335,297,634,0.0599,true
AL,01093-BACCUS UNION HALL,9,254,263,-0.9316,true
AL,01093-BEAR CREEK CITY HALL,101,1071,1184,-0.8193,true
AL,01093-BRILLIANT COMM CTR,48,662,714,-0.8599,true
AL,01093-BYRD VOTING CTR,85,773,864,-0.7963,true
AL,01093-CLARK BLDG OFF 129,20,350,371,-0.8895,true
AL,01093-GUIN CITY HALL,136,1175,1323,-0.7853,true
AL,01093-HACKLEBURG SR CTR,49,726,777,-0.8713,true
AL,01093-HAMILTON REC CTR,311,3158,3499,-0.8137,true
AL,01093-HOWELL SULLINS CH,20,218,239,-0.8285,true
AL,01093-KIMBROUGH CRAFT COMM N_& S_,52,613,667,-0.8411,true
AL,01093-PEARCES MILL PEA RIDGE,23,348,371,-0.876,true
AL,01093-SHILOH COMM BLDG,28,342,372,-0.8441,true
AL,01093-SHOTTSVILLE FIRE,33,482,521,-0.8618,true
AL,01093-WIGINTON COMM BLDG,20,125,146,-0.7192,true
AL,01093-WINFIELD COMM CTR,262,1948,2232,-0.7554,true
AL,01095-ALBERTVILLE 1ST BAPT CH,459,2194,2686,-0.6459,true
AL,01095-ALDER SPGS_ COMM_ CTR,112,775,896,-0.74,true
AL,01095-ARAB SENIOR CTR,722,4547,5320,-0.719,true
AL,01095-ASBURY FIRE,74,799,881,-0.8229,true
AL,01095-BOAZ PARK & REC,445,3219,3684,-0.753,true
AL,01095-BUCKSNORT COMM_ CTR,101,445,553,-0.6221,true
AL,01095-CHEROKEE RIDGE,227,1128,1382,-0.652,true
AL,01095-CRANFORD VFD,98,878,987,-0.7903,true
AL,01095-DOUGLAS CITY HALL,64,636,704,-0.8125,true
AL,01095-FRIENDSHIP/PINE GROVE COMM CTR,92,663,762,-0.7493,true
AL,01095-GEORGIA MTN REC_ CTR,84,673,762,-0.773,true
AL,01095-GRANT CITY HALL,70,440,515,-0.7184,true
AL,01095-GUNTERSVILLE REC_ CTR,886,3576,4523,-0.5947,true
AL,01095-HEBRON COMM_ CTR,48,306,355,-0.7268,true
AL,01095-HENRYVILLE METHODIST,118,656,784,-0.6862,true
AL,01095-HONEYCOMB BAPTIST,108,363,474,-0.538,true
AL,01095-JAYBIRD/DIST 4 CO_ SHOP,78,705,788,-0.7957,true
AL,01095-LATTIWOOD COMM_ CTR,91,624,723,-0.7372,true
AL,01095-LIBERTY HILL,113,1018,1138,-0.7953,true
AL,01095-MACK TRANSPORT,28,179,209,-0.7225,true
AL,01095-MT_ CALVARY BAPTIST,714,4284,5046,-0.7075,true
AL,01095-MT_ HEBRON FIRE,55,487,548,-0.7883,true
AL,01095-NEW BRASHIERS CHAPEL,189,1269,1476,-0.7317,true
AL,01095-PLEASANT GROVE VFD,70,686,763,-0.8073,true
AL,01095-PROSPECT CEMETERY,120,652,781,-0.6812,true
AL,01095-SANCTUARY ON THE MTN,108,1132,1246,-0.8218,true
AL,01095-SWEARENGIN COMM_ CTR,116,755,881,-0.7253,true
AL,01095-TOWN OF UNION GROVE,118,960,1089,-0.7732,true
AL,01095-WAKEFIELD VFD,45,385,432,-0.787,true
AL,01097-1ST BAPTIST CH OF WILMER,264,2262,2540,-0.7866,true
AL,01097-1ST BAPTIST CH SATSUMA,562,3313,3906,-0.7043,true
AL,01097-1ST EVANGELICAL METHODIST,427,2038,2486,-0.648,true
AL,01097-ABBA SHRINE TEMPLE,1924,3209,5229,-0.2457,true
AL,01097-AZALEA CITY CH OF CHRIST,877,1035,1935,-0.0817,true
AL,01097-BAKER HIGH SCH,1419,2803,4292,-0.3225,true
AL,01097-BAYOU LA BATRE COMM_ CTR,490,2013,2523,-0.6036,true
AL,01097-BC RAIN HIGH SCHOOL,1663,1171,2880,0.1708,true
AL,01097-BETHEL BAPTIST CH,63,709,776,-0.8325,true
AL,01097-BISHOP STATE,892,266,1184,0.5287,true
AL,01097-BLOUNT HIGH SCH,285,808,1107,-0.4724,true
AL,01097-BOYS & GIRLS CLUB OF MOBILE,668,31,703,0.9061,true
AL,01097-BURNS MIDDLE SCHOOL,2228,2761,5078,-0.105,true
AL,01097-BURROUGHS ELEM_,734,308,1050,0.4057,true
AL,01097-CHURCH OF THE ISLAND,196,956,1164,-0.6529,true
AL,01097-CLEARWATER CHRISTIAN CH,199,1185,1400,-0.7043,true
AL,01097-COLLIER ELEM,708,1761,2507,-0.42,true
AL,01097-COLLINS RHODES ELEM,1921,509,2468,0.5721,true
AL,"01097-COVENANT ACADEMY, INC",668,1130,1829,-0.2526,true
AL,01097-CRAIGHEAD ELEM,1261,61,1334,0.8996,true
AL,01097-CREEKWOOD CH OF CHRIST,1560,3302,4942,-0.3525,true
AL,01097-CREOLA SENIOR CTR,308,1378,1703,-0.6283,true
AL,01097-CYPRESS SHORES BAPTIST,201,945,1156,-0.6436,true
AL,01097-DAVIDSON HIGH SCH,1805,803,2661,0.3766,true
AL,01097-DESTINATION CHURCH,924,3561,4529,-0.5822,true
AL,01097-DODGE ELEM_,890,1138,2056,-0.1206,true
AL,01097-EICHOLD MERTZ ELEM,778,176,962,0.6258,true
AL,01097-E_ R_ DICKSON ELEM,729,1888,2670,-0.4341,true
AL,01097-FOREST HILL ELEM,1954,557,2542,0.5496,true
AL,01097-FREEDOM HOUSE OF REVIVAL,72,1050,1125,-0.8693,true
AL,01097-FRIENDSHIP  MISSIONARY,1038,244,1296,0.6127,true
AL,01097-FRIENDSHIP BAPTIST CH,344,1702,2062,-0.6586,true
AL,01097-GRAND BAY MIDDLE SCH,214,1401,1626,-0.73,true
AL,01097-HOLLINGERS ISLAND ELEM,214,1137,1365,-0.6762,true
AL,01097-HOLLOWAY ELEM,1195,47,1255,0.9147,true
AL,01097-HOLY NAME OF JESUS CH,612,2204,2844,-0.5598,true
AL,01097-HOPE CHAPEL A_M_E_Z_,1310,86,1404,0.8718,true
AL,01097-INDEPENDENT LIVING CTR,2259,743,3046,0.4977,true
AL,01097-JAMES SEALS JR_ PARK & REC,2394,797,3253,0.4909,true
AL,01097-JOSEPH DOTCH COMM CTR,954,35,1005,0.9144,true
AL,01097-J_C_ DAVIS AUDITORIUM,918,1083,2036,-0.081,true
AL,01097-J_E_ TURNER ELEM_,381,2392,2800,-0.7182,true
AL,01097-KATE SHEPARD ELEM,864,1244,2151,-0.1767,true
AL,01097-LEINKAUF ELEM,1979,360,2369,0.6834,true
AL,01097-MAGNOLIA SPRINGS BAPTIST,440,1392,1851,-0.5143,true
AL,01097-MEADOWLAKE ELEM_,1050,3244,4329,-0.5068,true
AL,01097-MEMORIAL BAPTIST CH,452,1631,2094,-0.563,true
AL,01097-MICHAEL FIGURES COMM CTR,1562,54,1628,0.9263,true
AL,01097-MOBILE COMM_ ACTION,969,68,1048,0.8597,true
AL,01097-MOBILE MUSEUM OF ART,599,1216,1860,-0.3317,true
AL,01097-McDAVID JONES ELEM,44,260,310,-0.6968,true
AL,01097-OUR SAVIOR CATHOLIC CH,1482,2209,3767,-0.193,true
AL,01097-PALMER PILLANS MIDDLE,508,461,984,0.0478,true
AL,01097-PHILLIPS PREPARATORY SCH,595,60,665,0.8045,true
AL,01097-PINE GROVE MISSIONARY BAPT CH,696,615,1319,0.0614,true
AL,01097-REGENCY CH OF CHRIST,1896,2337,4317,-0.1022,true
AL,01097-REVELATION MISSIONARY,1429,95,1549,0.8612,true
AL,01097-RISE CHURCH,1085,1402,2540,-0.1248,true
AL,01097-ROBBINS ELEM,747,24,778,0.9293,true
AL,01097-ROBERT L_ HOPE COMM CTR,791,24,819,0.9365,true
AL,01097-SARALAND CIVIC CTR,335,1666,2033,-0.6547,true
AL,01097-SEMMES COMM CTR,275,1722,2021,-0.716,true
AL,01097-SEMMES FIRST BAPTIST,1851,2228,4121,-0.0915,true
AL,01097-SHELTON BEACH RD BAPT,449,1031,1496,-0.389,true
AL,01097-ST_ ELMO ELEM_,331,1385,1727,-0.6103,true
AL,01097-ST_ JOHN UMC,1424,456,1906,0.5079,true
AL,01097-ST_ MICHAEL CATHOLIC CH,147,804,955,-0.688,true
AL,01097-ST_ PAULS EPISCOPAL CH,571,1581,2203,-0.4585,true
AL,01097-ST_ PHILIP NERI CATHOLIC,327,1743,2093,-0.6765,true
AL,01097-SUNLIGHT AUDITORIUM,940,52,1006,0.8827,true
AL,01097-SURGE CHURCH,1365,3500,4922,-0.4338,true
AL,01097-THE GRAND HALL,1887,917,2852,0.3401,true
AL,01097-THE RIVER,425,1801,2242,-0.6137,true
AL,01097-THOMAS SULLIVAN COMM CTR,400,21,425,0.8918,true
AL,01097-THREE CIRCLE CH MIDTOWN,1502,1138,2695,0.1351,true
AL,01097-TILLMANS CORNER COMM_ CTR,972,2693,3706,-0.4644,true
AL,01097-TURNERVILLE BAPTIST CH,149,1907,2066,-0.8509,true
AL,01097-UNION BAPTIST CHURCH,335,2390,2743,-0.7492,true
AL,01097-VIA_ SENIOR CTR,1723,1988,3838,-0.069,true
AL,01097-VIGOR HIGH SCH,956,42,1007,0.9076,true
AL,01099-ANTIOCH BAPT CH,84,40,125,0.352,true
AL,01099-BEATRICE TOWN HALL,312,91,405,0.5457,true
AL,01099-BETHANY BAPT (BURNT CORN),85,52,137,0.2409,true
AL,01099-BETHEL BAPT CH,294,4,300,0.9667,true
AL,01099-BUENA VISTA VREN FD,118,46,164,0.439,true
AL,01099-CHRYSLER ELISKA,55,176,232,-0.5216,true
AL,01099-CHURCH OF CHRIST,98,236,336,-0.4107,true
AL,01099-COLEMAN ASSEM OF GOD,6,173,179,-0.933,true
AL,01099-EXCEL ASSEM OF GOD,164,1152,1324,-0.7462,true
AL,01099-FRISCO BAPT CH,297,342,651,-0.0691,true
AL,01099-GOODWAY FIRE DEPT,20,304,326,-0.8712,true
AL,01099-LIGHTHOUSE BAPT CH,133,600,734,-0.6362,true
AL,01099-LIMESTONE FAULK,29,61,90,-0.3556,true
AL,01099-LOWER PEACH TREE,177,2,179,0.9777,true
AL,01099-MEGARGEL ASSEM OF GOD,5,96,101,-0.901,true
AL,01099-MINEOLA METHODIST CH,6,115,121,-0.9008,true
AL,01099-MONROEVILLE COMM CTR,625,664,1310,-0.0298,true
AL,01099-MONROEVILLE HOUSING,386,268,664,0.1777,true
AL,01099-MONROEVILLE WATER TOWER,193,312,507,-0.2347,true
AL,01099-NEW FRANKLIN FIRE DEPT,27,144,172,-0.6802,true
AL,01099-OAK GROVE BAPT CH,15,124,139,-0.7842,true
AL,01099-OLD TEXAS CC SIMPKINS,0,37,37,-1,true
AL,01099-PERDUE HILL MAS_ LODGE,143,144,287,-0.0035,true
AL,01099-PETERMAN BAPT CH,324,204,529,0.2268,true
AL,01099-SHILOH MISSIONARY,41,29,71,0.169,true
AL,01099-URIAH FIRE DEPT,54,524,578,-0.8131,true
AL,01099-WAINWRIGHT FINCH FD,49,67,117,-0.1538,true
AL,01101-101 WILSON COMM & ATHLETIC CTR,1585,1866,3557,-0.079,true
AL,01101-102 VAUGHN PARK CH,2713,1316,4104,0.3404,true
AL,01101-103 MUSEUM OF FINE ARTS,1788,705,2526,0.4287,true
AL,01101-104 WHITFIELD METHODIST,1424,254,1704,0.6866,true
AL,01101-105 ALDERSGATE METHODIST,2540,433,3009,0.7002,true
AL,01101-106 CITY OF REFUGE CH,2126,111,2257,0.8928,true
AL,01101-107 TRENHOLM COMM COLLEGE,1054,63,1132,0.8754,true
AL,01101-201 ST PAUL AME CH,1936,444,2421,0.6163,true
AL,01101-202 BEULAH BAPT CH,2026,73,2113,0.9243,true
AL,01101-203 HAYNEVILLE RD COMM CTR,734,121,864,0.7095,true
AL,01101-204 REBIRTH CHRISTIAN MINISTRI,2971,185,3176,0.8772,true
AL,01101-205 SOUTHLAWN BAPT,1462,92,1563,0.8765,true
AL,01101-206 TWIN GATES COMM CTR,1105,124,1239,0.7918,true
AL,01101-207 HUNTER STATION CC,208,107,319,0.3166,true
AL,01101-208 STONETANK ANTIOCH BAPT,334,533,876,-0.2272,true
AL,01101-209 1ST SOUTHERN BAPT,94,194,292,-0.3425,true
AL,01101-210 PINTLALA FIRE DEPT,425,805,1236,-0.3074,true
AL,01101-211 RUFUS LEWIS LIBRARY,648,34,690,0.8899,true
AL,01101-212 MACEDONIA BAPT CH,1726,218,1966,0.767,true
AL,01101-301 DALRAIDA CH CHRIST,1464,1579,3103,-0.0371,true
AL,01101-302 EASTERN HILLS BAPT,970,785,1789,0.1034,true
AL,01101-303 EASTMONT BAPT CH,1449,1760,3300,-0.0942,true
AL,01101-304 OLD ELAM BAPT,1226,1257,2520,-0.0123,true
AL,01101-305 FRAZER CHURCH,3322,1999,5414,0.2444,true
AL,01101-306 EASTDALE BAPT CH,1067,236,1320,0.6295,true
AL,01101-401 ST_ JAMES BAPT CH,605,60,683,0.798,true
AL,01101-402 MCINTYRE CC,1160,62,1233,0.8905,true
AL,01101-403 CLEVELAND AVE YMCA,968,181,1165,0.6755,true
AL,01101-404 ASU ACADOME,1036,134,1187,0.7599,true
AL,01101-405 HOUSTON HILLS CC,625,178,820,0.5451,true
AL,01101-406 NEWTOWN COMM CTR,354,43,399,0.7794,true
AL,01101-407 HILTON L TRACY LARKIN CC,553,244,825,0.3745,true
AL,01101-408 HIGHLAND GARDEN CC,422,184,614,0.3876,true
AL,01101-409 BETTER COVENANT MINS,559,174,745,0.5168,true
AL,01101-410 WEEPING WILLOW BAPT,1503,117,1629,0.8508,true
AL,01101-411 UNION ACADEMY BAPT,48,93,141,-0.3191,true
AL,01101-412 UNION CHAPEL AME,455,160,621,0.475,true
AL,01101-413 PASSION CH MONTGOMERY,1786,380,2192,0.6414,true
AL,01101-414 NEW HOME BAPT CH,908,248,1174,0.5622,true
AL,01101-501 1ST CHRISTIAN CH,2969,2113,5183,0.1652,true
AL,01101-502 SNOWDOUN VFD,140,274,418,-0.3206,true
AL,01101-503 LAPINE BAPT CH,65,163,229,-0.4279,true
AL,01101-504 RAMER PUBLIC LIBRARY,141,269,410,-0.3122,true
AL,01101-505 ROLLING HILLS LAKE VFD,371,274,651,0.149,true
AL,01101-506 DAVIS CROSSRODS,63,181,247,-0.4777,true
AL,01101-507 DUBLIN SO MO VFD,95,331,427,-0.5527,true
AL,01101-508 PINE LEVEL SO MO VFD,113,322,438,-0.4772,true
AL,01101-509 WOODLAND UN METHODIST,1765,2433,4264,-0.1567,true
AL,01101-510 ANTIOCH BAPT CH,1348,2085,3486,-0.2114,true
AL,01101-511 AUM OUTREACH CTR,765,832,1622,-0.0413,true
AL,01101-512 ST JAMES METHODIST,2732,3648,6505,-0.1408,true
AL,01103-1ST BAPT AUSTINVILLE,811,1276,2109,-0.2205,true
AL,01103-1ST BAPT CH HARTSELLE,583,2846,3467,-0.6527,true
AL,01103-AMER LEGION BLDG POST 15,185,430,626,-0.3914,true
AL,01103-AQUADOME REC CTR,984,524,1529,0.3009,true
AL,01103-BCOMING CH / EPIC CH,458,1138,1634,-0.4162,true
AL,01103-BURNINGTREE COUNTRY CLUB,336,1269,1635,-0.5706,true
AL,01103-CARRIE MATTHEWS REC CTR,837,111,953,0.7618,true
AL,01103-COTACO FIRE STATION,127,802,941,-0.7173,true
AL,01103-COUNTY COURTHOUSE,178,322,510,-0.2824,true
AL,01103-COUNTY DISTRICT 3 VOTING,91,1044,1148,-0.8301,true
AL,01103-CTR SPRINGS METHODIST CH,88,515,611,-0.6989,true
AL,01103-DANVILLE VFD,48,506,558,-0.8208,true
AL,01103-DECATUR BAPT CH,1147,2203,3396,-0.311,true
AL,01103-DECATUR CH OF CHRIST,616,1926,2580,-0.5078,true
AL,01103-DECATUR FIRE & POLICE TRNG CTR,56,300,359,-0.6797,true
AL,01103-DECATUR UTILITIES,172,277,457,-0.2298,true
AL,01103-EVA TOWN HALL,82,843,932,-0.8165,true
AL,01103-FALKVILLE MUN BLDG,98,813,922,-0.7755,true
AL,01103-FIRST BIBLE CH,815,1356,2203,-0.2456,true
AL,01103-FORT DECATUR REC CTR,837,1081,1953,-0.1249,true
AL,01103-GRACE POINT BAPT CH,38,362,405,-0.8,true
AL,01103-GUM POND FIRE STATION,30,276,307,-0.8013,true
AL,01103-JOHN J SPARKMAN CIVIC,745,4404,5212,-0.702,true
AL,01103-LACEY'S SPRING SR CTR,169,923,1107,-0.6811,true
AL,01103-LEBANON BAPT CH,51,509,565,-0.8106,true
AL,01103-MACEDONIA C P CHURCH,49,76,127,-0.2126,true
AL,01103-MASSEY FIRE DEPT,55,555,615,-0.813,true
AL,01103-NEEL VFD,177,1676,1867,-0.8029,true
AL,01103-NEW CTR BAPT CH,113,1138,1265,-0.8103,true
AL,01103-ODEN RIDGE VFD,33,456,492,-0.8598,true
AL,01103-POINT MALLARD EVENT CTR,352,1144,1524,-0.5197,true
AL,01103-PRICEVILLE EVENT CTR,563,3480,4100,-0.7115,true
AL,01103-S_A_V_E_S_ FIRE DEPT #1,193,1361,1562,-0.7478,true
